time_stamp,Requested File,Lifetime
51958,28.0,11.0
51958,8.0,2.0
51959,9.0,2.0
51959,24.0,2.0
51960,1.0,12.0
51960,5.0,12.0
51961,20.0,10.0
51961,2.0,12.0
51962,23.0,2.0
51962,8.0,2.0
51963,24.0,2.0
51964,33.0,9.0
51966,24.0,2.0
51966,24.0,2.0
51967,29.0,7.0
51968,4.0,12.0
51968,9.0,2.0
51969,9.0,2.0
51970,22.0,12.0
51970,35.0,12.0
51971,38.0,5.0
51973,13.0,12.0
51973,2.0,12.0
51974,25.0,12.0
51974,24.0,2.0
51975,29.0,7.0
51975,9.0,2.0
51976,10.0,4.0
51976,19.0,10.0
51978,1.0,12.0
51979,22.0,12.0
51979,26.0,12.0
51980,31.0,2.0
51981,24.0,2.0
51982,24.0,2.0
51982,8.0,2.0
51983,9.0,2.0
51983,33.0,9.0
51984,38.0,5.0
51985,24.0,2.0
51987,4.0,12.0
51988,21.0,2.0
51989,24.0,2.0
51989,2.0,12.0
51990,13.0,12.0
51990,8.0,2.0
51991,25.0,12.0
51993,31.0,2.0
51993,5.0,12.0
51994,24.0,2.0
51995,35.0,12.0
51996,21.0,2.0
51997,36.0,6.0
51998,12.0,10.0
51999,22.0,12.0
51999,24.0,2.0
52000,21.0,2.0
52001,35.0,12.0
52001,4.0,12.0
52002,11.0,10.0
52003,13.0,12.0
52004,8.0,2.0
52005,1.0,12.0
52005,5.0,12.0
52006,2.0,12.0
52007,21.0,2.0
52008,9.0,2.0
52009,35.0,12.0
52010,23.0,2.0
52010,27.0,6.0
52011,31.0,2.0
52011,3.0,3.0
52012,4.0,12.0
52013,17.0,8.0
52013,26.0,12.0
52014,25.0,12.0
52014,2.0,12.0
52016,31.0,2.0
52016,5.0,12.0
52017,35.0,12.0
52018,33.0,9.0
52019,23.0,2.0
52019,9.0,2.0
52020,9.0,2.0
52020,8.0,2.0
52022,6.0,8.0
52023,21.0,2.0
52024,13.0,12.0
52024,2.0,12.0
52025,3.0,3.0
52026,9.0,2.0
52027,31.0,2.0
52028,23.0,2.0
52028,21.0,2.0
52029,36.0,6.0
52029,29.0,7.0
52030,22.0,12.0
52031,10.0,4.0
52032,24.0,2.0
52032,21.0,2.0
52033,31.0,2.0
52033,27.0,6.0
52034,8.0,2.0
52035,24.0,2.0
52035,4.0,12.0
52036,9.0,2.0
52036,21.0,2.0
52038,25.0,12.0
52038,35.0,12.0
52039,7.0,3.0
52039,21.0,2.0
52040,31.0,2.0
52040,23.0,2.0
52041,9.0,2.0
52041,24.0,2.0
52042,24.0,2.0
52043,2.0,12.0
52044,8.0,2.0
52045,1.0,12.0
52045,30.0,12.0
52046,29.0,7.0
52047,21.0,2.0
52048,23.0,2.0
52049,9.0,2.0
52049,8.0,2.0
52050,22.0,12.0
52050,21.0,2.0
52052,31.0,2.0
52052,2.0,12.0
52053,25.0,12.0
52054,26.0,12.0
52054,16.0,13.0
52055,13.0,12.0
52055,8.0,2.0
52056,31.0,2.0
52057,39.0,10.0
52058,38.0,5.0
52059,23.0,2.0
52060,14.0,6.0
52062,1.0,12.0
52062,8.0,2.0
52063,2.0,12.0
52064,32.0,6.0
52064,5.0,12.0
52065,2.0,12.0
52065,37.0,11.0
52066,9.0,2.0
52067,22.0,12.0
52067,9.0,2.0
52068,35.0,12.0
52069,20.0,10.0
52069,34.0,6.0
52070,35.0,12.0
52071,23.0,2.0
52071,8.0,2.0
52072,13.0,12.0
52072,9.0,2.0
52074,31.0,2.0
52075,25.0,12.0
52075,1.0,12.0
52076,1.0,12.0
52076,4.0,12.0
52077,8.0,2.0
52078,19.0,10.0
52078,5.0,12.0
52079,32.0,6.0
52080,24.0,2.0
52081,10.0,4.0
52082,2.0,12.0
52082,21.0,2.0
52083,31.0,2.0
52083,23.0,2.0
52084,1.0,12.0
52084,4.0,12.0
52085,8.0,2.0
52085,2.0,12.0
52086,22.0,12.0
52088,31.0,2.0
52089,32.0,6.0
52091,5.0,12.0
52092,24.0,2.0
52093,23.0,2.0
52094,13.0,12.0
52094,22.0,12.0
52095,9.0,2.0
52096,9.0,2.0
52096,24.0,2.0
52097,38.0,5.0
52098,24.0,2.0
52098,8.0,2.0
52099,5.0,12.0
52100,23.0,2.0
52101,9.0,2.0
52101,39.0,10.0
52102,21.0,2.0
52104,35.0,12.0
52106,1.0,12.0
52106,34.0,6.0
52107,31.0,2.0
52107,21.0,2.0
52108,22.0,12.0
52108,8.0,2.0
52109,23.0,2.0
52110,31.0,2.0
52111,9.0,2.0
52111,35.0,12.0
52112,25.0,12.0
52113,28.0,11.0
52113,8.0,2.0
52114,9.0,2.0
52114,4.0,12.0
52115,21.0,2.0
52116,23.0,2.0
52117,31.0,2.0
52119,1.0,12.0
52120,24.0,2.0
52121,23.0,2.0
52121,8.0,2.0
52124,28.0,11.0
52125,24.0,2.0
52125,2.0,12.0
52126,5.0,12.0
52129,24.0,2.0
52130,21.0,2.0
52131,23.0,2.0
52132,24.0,2.0
52133,24.0,2.0
52134,26.0,12.0
52136,9.0,2.0
52136,11.0,10.0
52137,2.0,12.0
52138,12.0,10.0
52140,9.0,2.0
52141,1.0,12.0
52142,23.0,2.0
52142,35.0,12.0
52144,9.0,2.0
52144,24.0,2.0
52145,1.0,12.0
52145,9.0,2.0
52146,38.0,5.0
52147,13.0,12.0
52148,9.0,2.0
52150,5.0,12.0
52151,24.0,2.0
52152,9.0,2.0
52152,4.0,12.0
52153,31.0,2.0
52153,23.0,2.0
52155,35.0,12.0
52156,34.0,6.0
52157,25.0,12.0
52157,8.0,2.0
52159,23.0,2.0
52160,24.0,2.0
52161,40.0,5.0
52161,5.0,12.0
52162,2.0,12.0
52163,31.0,2.0
52165,15.0,5.0
52166,23.0,2.0
52166,21.0,2.0
52167,25.0,12.0
52167,8.0,2.0
52168,35.0,12.0
52169,9.0,2.0
52169,24.0,2.0
52171,4.0,12.0
52172,9.0,2.0
52174,12.0,10.0
52175,8.0,2.0
52176,9.0,2.0
52177,9.0,2.0
52178,22.0,12.0
52178,24.0,2.0
52179,24.0,2.0
52180,31.0,2.0
52180,9.0,2.0
52181,9.0,2.0
52181,8.0,2.0
52182,5.0,12.0
52183,24.0,2.0
52185,13.0,12.0
52185,2.0,12.0
52186,23.0,2.0
52186,24.0,2.0
52188,24.0,2.0
52188,21.0,2.0
52189,9.0,2.0
52189,8.0,2.0
52190,23.0,2.0
52190,13.0,12.0
52191,15.0,5.0
52191,24.0,2.0
52192,8.0,2.0
52193,25.0,12.0
52193,32.0,6.0
52194,31.0,2.0
52194,21.0,2.0
52195,23.0,2.0
52195,24.0,2.0
52196,9.0,2.0
52196,22.0,12.0
52197,5.0,12.0
52198,21.0,2.0
52198,21.0,2.0
52199,8.0,2.0
52200,32.0,6.0
52200,4.0,12.0
52201,9.0,2.0
52201,20.0,10.0
52202,21.0,2.0
52204,24.0,2.0
52204,1.0,12.0
52205,9.0,2.0
52206,9.0,2.0
52206,21.0,2.0
52207,1.0,12.0
52207,35.0,12.0
52208,9.0,2.0
52209,24.0,2.0
52209,21.0,2.0
52210,2.0,12.0
52211,24.0,2.0
52212,28.0,11.0
52212,8.0,2.0
52213,31.0,2.0
52214,8.0,2.0
52214,5.0,12.0
52215,4.0,12.0
52216,40.0,5.0
52216,8.0,2.0
52217,31.0,2.0
52217,7.0,3.0
52218,23.0,2.0
52219,25.0,12.0
52219,24.0,2.0
52220,38.0,5.0
52221,37.0,11.0
52222,9.0,2.0
52222,3.0,3.0
52224,24.0,2.0
52224,34.0,6.0
52225,3.0,3.0
52225,33.0,9.0
52226,28.0,11.0
52226,2.0,12.0
52227,9.0,2.0
52227,35.0,12.0
52228,37.0,11.0
52229,8.0,2.0
52230,11.0,10.0
52231,23.0,2.0
52232,22.0,12.0
52232,5.0,12.0
52236,8.0,2.0
52237,23.0,2.0
52237,4.0,12.0
52238,9.0,2.0
52238,24.0,2.0
52239,1.0,12.0
52239,16.0,13.0
52241,36.0,6.0
52242,24.0,2.0
52242,25.0,12.0
52243,8.0,2.0
52244,13.0,12.0
52244,23.0,2.0
52245,31.0,2.0
52246,5.0,12.0
52247,23.0,2.0
52248,9.0,2.0
52249,25.0,12.0
52249,39.0,10.0
52250,9.0,2.0
52250,8.0,2.0
52251,27.0,6.0
52251,7.0,3.0
52253,23.0,2.0
52253,24.0,2.0
52254,9.0,2.0
52255,9.0,2.0
52256,31.0,2.0
52257,21.0,2.0
52258,10.0,4.0
52259,9.0,2.0
52261,31.0,2.0
52261,6.0,8.0
52262,24.0,2.0
52262,35.0,12.0
52263,28.0,11.0
52264,21.0,2.0
52266,5.0,12.0
52267,23.0,2.0
52267,2.0,12.0
52268,24.0,2.0
52269,13.0,12.0
52269,8.0,2.0
52270,22.0,12.0
52270,11.0,10.0
52271,9.0,2.0
52271,21.0,2.0
52272,32.0,6.0
52274,9.0,2.0
52274,9.0,2.0
52275,2.0,12.0
52276,31.0,2.0
52276,21.0,2.0
52277,24.0,2.0
52277,24.0,2.0
52278,25.0,12.0
52279,1.0,12.0
52279,36.0,6.0
52280,24.0,2.0
52281,4.0,12.0
52281,21.0,2.0
52283,10.0,4.0
52284,31.0,2.0
52284,9.0,2.0
52285,24.0,2.0
52285,14.0,6.0
52286,22.0,12.0
52286,27.0,6.0
52287,31.0,2.0
52288,10.0,4.0
52289,3.0,3.0
52290,28.0,11.0
52290,8.0,2.0
52291,9.0,2.0
52292,2.0,12.0
52293,24.0,2.0
52293,2.0,12.0
52294,40.0,5.0
52294,8.0,2.0
52295,18.0,9.0
52295,5.0,12.0
52296,31.0,2.0
52296,7.0,3.0
52298,23.0,2.0
52299,25.0,12.0
52299,21.0,2.0
52301,8.0,2.0
52302,26.0,12.0
52303,9.0,2.0
52303,4.0,12.0
52304,24.0,2.0
52304,37.0,11.0
52305,2.0,12.0
52305,9.0,2.0
52306,20.0,10.0
52306,35.0,12.0
52307,23.0,2.0
52307,8.0,2.0
52308,22.0,12.0
52310,28.0,11.0
52310,21.0,2.0
52311,9.0,2.0
52312,13.0,12.0
52312,12.0,10.0
52313,1.0,12.0
52314,4.0,12.0
52315,9.0,2.0
52317,31.0,2.0
52317,8.0,2.0
52318,36.0,6.0
52319,23.0,2.0
52319,21.0,2.0
52320,7.0,3.0
52321,4.0,12.0
52322,39.0,10.0
52323,23.0,2.0
52323,8.0,2.0
52324,31.0,2.0
52324,7.0,3.0
52325,33.0,9.0
52326,2.0,12.0
52327,24.0,2.0
52328,39.0,10.0
52328,9.0,2.0
52329,31.0,2.0
52329,4.0,12.0
52333,13.0,12.0
52333,8.0,2.0
52334,9.0,2.0
52334,5.0,12.0
52335,24.0,2.0
52335,6.0,8.0
52336,34.0,6.0
52337,10.0,4.0
52337,8.0,2.0
52338,24.0,2.0
52339,38.0,5.0
52339,35.0,12.0
52340,31.0,2.0
52340,21.0,2.0
52341,22.0,12.0
52341,13.0,12.0
52342,24.0,2.0
52343,8.0,2.0
52345,24.0,2.0
52346,14.0,6.0
52346,9.0,2.0
52347,2.0,12.0
52348,13.0,12.0
52348,17.0,8.0
52349,31.0,2.0
52349,9.0,2.0
52350,9.0,2.0
52351,23.0,2.0
52352,22.0,12.0
52352,11.0,10.0
52353,25.0,12.0
52353,37.0,11.0
52354,23.0,2.0
52355,1.0,12.0
52356,9.0,2.0
52356,9.0,2.0
52357,31.0,2.0
52357,25.0,12.0
52359,23.0,2.0
52359,24.0,2.0
52360,8.0,2.0
52361,5.0,12.0
52362,31.0,2.0
52362,9.0,2.0
52363,24.0,2.0
52363,21.0,2.0
52364,18.0,9.0
52364,35.0,12.0
52365,36.0,6.0
52365,4.0,12.0
52366,25.0,12.0
52366,9.0,2.0
52367,23.0,2.0
52367,24.0,2.0
52368,13.0,12.0
52369,22.0,12.0
52369,9.0,2.0
52370,23.0,2.0
52371,12.0,10.0
52373,16.0,13.0
52374,24.0,2.0
52375,39.0,10.0
52375,21.0,2.0
52376,23.0,2.0
52376,9.0,2.0
52377,1.0,12.0
52377,5.0,12.0
52378,24.0,2.0
52379,7.0,3.0
52380,13.0,12.0
52380,24.0,2.0
52381,9.0,2.0
52382,2.0,12.0
52383,35.0,12.0
52384,24.0,2.0
52384,8.0,2.0
52385,25.0,12.0
52386,9.0,2.0
52386,21.0,2.0
52388,24.0,2.0
52388,24.0,2.0
52390,1.0,12.0
52390,2.0,12.0
52391,9.0,2.0
52392,23.0,2.0
52393,22.0,12.0
52394,13.0,12.0
52394,24.0,2.0
52395,31.0,2.0
52396,3.0,3.0
52397,9.0,2.0
52398,23.0,2.0
52398,5.0,12.0
52399,4.0,12.0
52399,35.0,12.0
52400,31.0,2.0
52400,2.0,12.0
52402,1.0,12.0
52403,8.0,2.0
52404,24.0,2.0
52405,22.0,12.0
52407,23.0,2.0
52407,19.0,10.0
52408,25.0,12.0
52409,1.0,12.0
52409,24.0,2.0
52410,9.0,2.0
52410,21.0,2.0
52411,23.0,2.0
52411,16.0,13.0
52412,24.0,2.0
52413,4.0,12.0
52414,13.0,12.0
52414,8.0,2.0
52415,28.0,11.0
52415,15.0,5.0
52416,22.0,12.0
52416,21.0,2.0
52420,25.0,12.0
52422,13.0,12.0
52422,12.0,10.0
52423,23.0,2.0
52424,9.0,2.0
52425,9.0,2.0
52426,22.0,12.0
52428,4.0,12.0
52429,24.0,2.0
52430,31.0,2.0
52430,8.0,2.0
52431,32.0,6.0
52432,23.0,2.0
52432,35.0,12.0
52433,34.0,6.0
52433,5.0,12.0
52434,22.0,12.0
52435,6.0,8.0
52436,24.0,2.0
52436,9.0,2.0
52437,23.0,2.0
52438,25.0,12.0
52439,1.0,12.0
52439,5.0,12.0
52440,9.0,2.0
52440,8.0,2.0
52441,24.0,2.0
52441,21.0,2.0
52444,9.0,2.0
52446,6.0,8.0
52446,36.0,6.0
52447,1.0,12.0
52447,8.0,2.0
52448,2.0,12.0
52449,38.0,5.0
52449,9.0,2.0
52450,31.0,2.0
52450,4.0,12.0
52451,19.0,10.0
52451,8.0,2.0
52452,23.0,2.0
52452,9.0,2.0
52453,32.0,6.0
52454,29.0,7.0
52455,1.0,12.0
52456,13.0,12.0
52457,24.0,2.0
52458,31.0,2.0
52458,9.0,2.0
52459,24.0,2.0
52459,21.0,2.0
52461,13.0,12.0
52462,24.0,2.0
52462,5.0,12.0
52463,23.0,2.0
52463,9.0,2.0
52464,25.0,12.0
52465,33.0,9.0
52466,5.0,12.0
52467,33.0,9.0
52467,9.0,2.0
52468,22.0,12.0
52468,35.0,12.0
52469,31.0,2.0
52469,24.0,2.0
52470,9.0,2.0
52472,23.0,2.0
52472,2.0,12.0
52473,9.0,2.0
52473,8.0,2.0
52474,1.0,12.0
52475,3.0,3.0
52476,9.0,2.0
52476,24.0,2.0
52478,9.0,2.0
52479,31.0,2.0
52480,9.0,2.0
52483,24.0,2.0
52484,14.0,6.0
52484,35.0,12.0
52485,24.0,2.0
52486,31.0,2.0
52487,15.0,5.0
52488,13.0,12.0
52488,21.0,2.0
52489,33.0,9.0
52489,24.0,2.0
52490,23.0,2.0
52490,9.0,2.0
52491,2.0,12.0
52492,31.0,2.0
52495,1.0,12.0
52495,9.0,2.0
52496,8.0,2.0
52497,31.0,2.0
52498,24.0,2.0
52498,9.0,2.0
52499,24.0,2.0
52500,14.0,6.0
52500,8.0,2.0
52501,4.0,12.0
52502,26.0,12.0
52502,9.0,2.0
52503,23.0,2.0
52505,22.0,12.0
52506,9.0,2.0
52506,8.0,2.0
52507,23.0,2.0
52507,9.0,2.0
52509,31.0,2.0
52509,24.0,2.0
52510,1.0,12.0
52511,25.0,12.0
52513,31.0,2.0
52513,5.0,12.0
52514,13.0,12.0
52514,24.0,2.0
52515,24.0,2.0
52515,35.0,12.0
52516,4.0,12.0
52518,24.0,2.0
52518,24.0,2.0
52519,1.0,12.0
52522,22.0,12.0
52522,21.0,2.0
52523,9.0,2.0
52523,2.0,12.0
52524,5.0,12.0
52525,18.0,9.0
52525,9.0,2.0
52526,9.0,2.0
52526,5.0,12.0
52527,25.0,12.0
52528,13.0,12.0
52529,9.0,2.0
52530,31.0,2.0
52530,4.0,12.0
52532,18.0,9.0
52532,35.0,12.0
52533,5.0,12.0
52534,24.0,2.0
52535,9.0,2.0
52537,31.0,2.0
52539,9.0,2.0
52539,8.0,2.0
52540,15.0,5.0
52542,13.0,12.0
52542,33.0,9.0
52543,4.0,12.0
52544,2.0,12.0
52545,6.0,8.0
52545,36.0,6.0
52546,31.0,2.0
52547,1.0,12.0
52547,8.0,2.0
52548,25.0,12.0
52548,5.0,12.0
52549,31.0,2.0
52549,9.0,2.0
52552,9.0,2.0
52552,21.0,2.0
52553,13.0,12.0
52553,19.0,10.0
52554,23.0,2.0
52554,2.0,12.0
52555,39.0,10.0
52555,8.0,2.0
52556,10.0,4.0
52557,22.0,12.0
52557,4.0,12.0
52558,36.0,6.0
52558,21.0,2.0
52559,9.0,2.0
52560,24.0,2.0
52560,24.0,2.0
52561,31.0,2.0
52562,2.0,12.0
52564,13.0,12.0
52565,1.0,12.0
52565,8.0,2.0
52566,9.0,2.0
52568,25.0,12.0
52568,8.0,2.0
52569,7.0,3.0
52570,5.0,12.0
52571,31.0,2.0
52571,26.0,12.0
52572,38.0,5.0
52573,34.0,6.0
52574,18.0,9.0
52574,33.0,9.0
52575,9.0,2.0
52575,21.0,2.0
52576,4.0,12.0
52577,23.0,2.0
52578,2.0,12.0
52579,31.0,2.0
52579,35.0,12.0
52580,33.0,9.0
52580,9.0,2.0
52582,18.0,9.0
52583,24.0,2.0
52584,31.0,2.0
52585,5.0,12.0
52586,4.0,12.0
52587,18.0,9.0
52587,20.0,10.0
52588,21.0,2.0
52589,31.0,2.0
52589,24.0,2.0
52590,22.0,12.0
52590,23.0,2.0
52591,13.0,12.0
52591,3.0,3.0
52592,24.0,2.0
52593,21.0,2.0
52594,23.0,2.0
52594,5.0,12.0
52595,9.0,2.0
52595,9.0,2.0
52596,24.0,2.0
52596,17.0,8.0
52597,23.0,2.0
52597,24.0,2.0
52598,2.0,12.0
52600,35.0,12.0
52602,1.0,12.0
52603,9.0,2.0
52603,24.0,2.0
52604,23.0,2.0
52604,21.0,2.0
52605,1.0,12.0
52605,2.0,12.0
52606,4.0,12.0
52607,23.0,2.0
52607,24.0,2.0
52608,9.0,2.0
52608,8.0,2.0
52609,13.0,12.0
52610,35.0,12.0
52612,31.0,2.0
52612,21.0,2.0
52613,22.0,12.0
52613,9.0,2.0
52614,13.0,12.0
52614,8.0,2.0
52615,9.0,2.0
52615,5.0,12.0
52617,17.0,8.0
52617,24.0,2.0
52618,1.0,12.0
52618,21.0,2.0
52620,25.0,12.0
52620,8.0,2.0
52621,23.0,2.0
52621,21.0,2.0
52623,1.0,12.0
52623,2.0,12.0
52625,4.0,12.0
52626,22.0,12.0
52631,31.0,2.0
52632,25.0,12.0
52632,10.0,4.0
52635,24.0,2.0
52635,35.0,12.0
52636,22.0,12.0
52638,6.0,8.0
52638,4.0,12.0
52639,13.0,12.0
52640,5.0,12.0
52640,8.0,2.0
52641,23.0,2.0
52642,1.0,12.0
52642,24.0,2.0
52643,9.0,2.0
52643,10.0,4.0
52644,21.0,2.0
52646,39.0,10.0
52646,2.0,12.0
52647,22.0,12.0
52647,39.0,10.0
52648,25.0,12.0
52648,8.0,2.0
52649,1.0,12.0
52649,27.0,6.0
52650,24.0,2.0
52651,31.0,2.0
52651,40.0,5.0
52652,16.0,13.0
52653,18.0,9.0
52654,9.0,2.0
52655,32.0,6.0
52655,24.0,2.0
52656,13.0,12.0
52656,35.0,12.0
52657,24.0,2.0
52657,5.0,12.0
52658,9.0,2.0
52659,4.0,12.0
52659,24.0,2.0
52660,9.0,2.0
52660,4.0,12.0
52661,31.0,2.0
52662,39.0,10.0
52662,21.0,2.0
52663,23.0,2.0
52663,14.0,6.0
52664,1.0,12.0
52664,9.0,2.0
52665,24.0,2.0
52667,9.0,2.0
52668,8.0,2.0
52669,31.0,2.0
52670,25.0,12.0
52670,9.0,2.0
52671,23.0,2.0
52672,24.0,2.0
52674,21.0,2.0
52675,24.0,2.0
52676,23.0,2.0
52677,8.0,2.0
52677,39.0,10.0
52678,5.0,12.0
52679,18.0,9.0
52679,21.0,2.0
52680,9.0,2.0
52681,22.0,12.0
52681,4.0,12.0
52682,13.0,12.0
52682,8.0,2.0
52683,31.0,2.0
52684,23.0,2.0
52684,24.0,2.0
52686,35.0,12.0
52687,25.0,12.0
52687,2.0,12.0
52688,31.0,2.0
52688,24.0,2.0
52689,9.0,2.0
52689,5.0,12.0
52690,13.0,12.0
52690,21.0,2.0
52691,37.0,11.0
52692,24.0,2.0
52693,23.0,2.0
52694,4.0,12.0
52695,9.0,2.0
52696,25.0,12.0
52697,1.0,12.0
52697,8.0,2.0
52699,23.0,2.0
52699,2.0,12.0
52701,24.0,2.0
52702,9.0,2.0
52703,9.0,2.0
52703,1.0,12.0
52704,25.0,12.0
52705,13.0,12.0
52705,30.0,12.0
52706,9.0,2.0
52706,8.0,2.0
52707,37.0,11.0
52708,9.0,2.0
52709,4.0,12.0
52710,31.0,2.0
52710,24.0,2.0
52711,23.0,2.0
52714,5.0,12.0
52715,36.0,6.0
52716,22.0,12.0
52716,24.0,2.0
52717,2.0,12.0
52719,9.0,2.0
52721,35.0,12.0
52722,22.0,12.0
52722,30.0,12.0
52723,1.0,12.0
52723,9.0,2.0
52724,31.0,2.0
52724,5.0,12.0
52725,24.0,2.0
52727,23.0,2.0
52727,16.0,13.0
52728,24.0,2.0
52729,4.0,12.0
52730,18.0,9.0
52730,21.0,2.0
52731,25.0,12.0
52731,2.0,12.0
52732,23.0,2.0
52733,9.0,2.0
52734,22.0,12.0
52734,17.0,8.0
52735,13.0,12.0
52735,24.0,2.0
52736,31.0,2.0
52736,2.0,12.0
52737,8.0,2.0
52738,28.0,11.0
52739,23.0,2.0
52739,5.0,12.0
52740,24.0,2.0
52741,38.0,5.0
52741,8.0,2.0
52743,23.0,2.0
52745,35.0,12.0
52746,5.0,12.0
52747,15.0,5.0
52747,6.0,8.0
52748,23.0,2.0
52748,21.0,2.0
52749,9.0,2.0
52749,9.0,2.0
52751,25.0,12.0
52751,4.0,12.0
52752,31.0,2.0
52752,12.0,10.0
52754,13.0,12.0
52754,9.0,2.0
52755,19.0,10.0
52756,31.0,2.0
52756,8.0,2.0
52757,24.0,2.0
52757,9.0,2.0
52758,5.0,12.0
52759,26.0,12.0
52760,1.0,12.0
52760,37.0,11.0
52761,22.0,12.0
52761,35.0,12.0
52763,9.0,2.0
52763,4.0,12.0
52764,31.0,2.0
52765,7.0,3.0
52765,21.0,2.0
52767,25.0,12.0
52767,32.0,6.0
52769,8.0,2.0
52769,9.0,2.0
52770,31.0,2.0
52770,26.0,12.0
52771,2.0,12.0
52772,35.0,12.0
52774,20.0,10.0
52774,24.0,2.0
52775,13.0,12.0
52776,38.0,5.0
52778,31.0,2.0
52778,37.0,11.0
52779,34.0,6.0
52780,24.0,2.0
52780,5.0,12.0
52781,9.0,2.0
52781,30.0,12.0
52782,8.0,2.0
52783,22.0,12.0
52783,9.0,2.0
52784,24.0,2.0
52785,25.0,12.0
52785,8.0,2.0
52786,17.0,8.0
52787,1.0,12.0
52788,9.0,2.0
52789,19.0,10.0
52789,35.0,12.0
52790,4.0,12.0
52791,22.0,12.0
52791,14.0,6.0
52792,23.0,2.0
52792,21.0,2.0
52793,8.0,2.0
52794,9.0,2.0
52794,13.0,12.0
52795,24.0,2.0
52796,24.0,2.0
52796,2.0,12.0
52797,33.0,9.0
52797,5.0,12.0
52798,23.0,2.0
52798,21.0,2.0
52799,27.0,6.0
52800,31.0,2.0
52800,8.0,2.0
52801,1.0,12.0
52802,9.0,2.0
52803,23.0,2.0
52803,24.0,2.0
52804,24.0,2.0
52804,35.0,12.0
52805,26.0,12.0
52805,12.0,10.0
52806,23.0,2.0
52806,3.0,3.0
52807,28.0,11.0
52808,4.0,12.0
52809,9.0,2.0
52810,24.0,2.0
52810,8.0,2.0
52811,1.0,12.0
52811,14.0,6.0
52812,31.0,2.0
52812,9.0,2.0
52813,29.0,7.0
52813,5.0,12.0
52814,13.0,12.0
52814,36.0,6.0
52815,24.0,2.0
52815,2.0,12.0
52816,9.0,2.0
52816,8.0,2.0
52817,31.0,2.0
52819,30.0,12.0
52819,24.0,2.0
52820,37.0,11.0
52820,37.0,11.0
52821,28.0,11.0
52821,21.0,2.0
52822,22.0,12.0
52822,9.0,2.0
52824,31.0,2.0
52824,8.0,2.0
52825,16.0,13.0
52826,9.0,2.0
52826,21.0,2.0
52827,25.0,12.0
52827,35.0,12.0
52828,9.0,2.0
52829,11.0,10.0
52830,23.0,2.0
52830,24.0,2.0
52831,6.0,8.0
52831,21.0,2.0
52832,1.0,12.0
52833,4.0,12.0
52834,25.0,12.0
52834,3.0,3.0
52835,2.0,12.0
52836,23.0,2.0
52836,32.0,6.0
52837,22.0,12.0
52837,24.0,2.0
52838,24.0,2.0
52838,37.0,11.0
52839,5.0,12.0
52840,27.0,6.0
52840,29.0,7.0
52841,31.0,2.0
52841,5.0,12.0
52842,1.0,12.0
52844,25.0,12.0
52844,24.0,2.0
52845,40.0,5.0
52846,22.0,12.0
52846,9.0,2.0
52847,31.0,2.0
52847,5.0,12.0
52848,21.0,2.0
52849,24.0,2.0
52851,34.0,6.0
52852,1.0,12.0
52852,35.0,12.0
52853,24.0,2.0
52854,23.0,2.0
52854,8.0,2.0
52855,25.0,12.0
52856,9.0,2.0
52856,2.0,12.0
52857,30.0,12.0
52858,4.0,12.0
52859,37.0,11.0
52860,8.0,2.0
52861,21.0,2.0
52862,31.0,2.0
52862,26.0,12.0
52863,22.0,12.0
52864,9.0,2.0
52865,21.0,2.0
52866,24.0,2.0
52867,13.0,12.0
52867,8.0,2.0
52868,25.0,12.0
52868,9.0,2.0
52870,31.0,2.0
52870,2.0,12.0
52871,1.0,12.0
52872,24.0,2.0
52872,5.0,12.0
52873,9.0,2.0
52873,24.0,2.0
52874,23.0,2.0
52874,38.0,5.0
52875,34.0,6.0
52876,9.0,2.0
52877,21.0,2.0
52878,24.0,2.0
52878,8.0,2.0
52879,7.0,3.0
52880,31.0,2.0
52881,4.0,12.0
52882,23.0,2.0
52883,9.0,2.0
52883,8.0,2.0
52884,23.0,2.0
52884,24.0,2.0
52886,19.0,10.0
52886,28.0,11.0
52887,31.0,2.0
52887,37.0,11.0
52888,23.0,2.0
52888,8.0,2.0
52890,26.0,12.0
52891,21.0,2.0
52892,1.0,12.0
52892,24.0,2.0
52893,22.0,12.0
52894,31.0,2.0
52894,18.0,9.0
52895,13.0,12.0
52895,24.0,2.0
52896,2.0,12.0
52897,17.0,8.0
52899,23.0,2.0
52899,8.0,2.0
52900,24.0,2.0
52900,15.0,5.0
52901,31.0,2.0
52902,25.0,12.0
52902,32.0,6.0
52903,9.0,2.0
52904,24.0,2.0
52904,21.0,2.0
52905,35.0,12.0
52906,22.0,12.0
52906,8.0,2.0
52907,15.0,5.0
52907,5.0,12.0
52908,9.0,2.0
52908,4.0,12.0
52909,22.0,12.0
52910,20.0,10.0
52911,9.0,2.0
52911,9.0,2.0
52912,18.0,9.0
52913,13.0,12.0
52915,31.0,2.0
52915,13.0,12.0
52916,9.0,2.0
52916,21.0,2.0
52917,23.0,2.0
52918,25.0,12.0
52919,1.0,12.0
52919,30.0,12.0
52920,31.0,2.0
52921,24.0,2.0
52922,24.0,2.0
52922,5.0,12.0
52923,23.0,2.0
52923,8.0,2.0
52924,25.0,12.0
52925,31.0,2.0
52925,24.0,2.0
52926,23.0,2.0
52926,15.0,5.0
52927,11.0,10.0
52927,4.0,12.0
52928,24.0,2.0
52929,18.0,9.0
52929,27.0,6.0
52930,5.0,12.0
52931,24.0,2.0
52931,35.0,12.0
52932,12.0,10.0
